,topicTitle,commentID,datePost,content,links,img_link,blockquote,nbPostTopic,nbViewsTopic,topicId,datePostTopic,lastUpdateTopic,Year
39,Recherche dystopie psychologique,p21635085,2020-09-13,"essaye Intuitions de Rachel Ward, ca devrait correspondre a ce que tu souhaites ",[],['./images/smilies/icon_e_wink.gif'],[],9,9,313937,2020-07-13,2020-09-14,2020
40,Recherche dystopie psychologique,p21635131,2020-09-13,"Bonjour, je te conseille :- Divergente- Starters - Delirium - Hunger games - les insoumis- promise- Red Queen - la selection - le passeur Mon gros coup de coeur si tu lis en VO est ""La révolte de Maddie Freeman"" que j'ai adoré (attention seul le premier tome est traduit en français). Même si tu ne lis pas en anglais je te conseille vivement le tome 1 qui est génial ! https://booknode.com/divergente_tome_1_096026https://booknode.com/starters_0123713https://booknode.com/delirium_tome_1_070334https://booknode.com/hunger_games_tome_1_053408https://booknode.com/les_insoumis_tome_1_ruby_0741883https://booknode.com/promise_tome_1_098019https://booknode.com/red_queen_tome_1_01338074https://booknode.com/la_selection_tome_1_0126322https://booknode.com/le_passeur_058011","['https://booknode.com/divergente_tome_1_096026', 'https://booknode.com/starters_0123713', 'https://booknode.com/delirium_tome_1_070334', 'https://booknode.com/hunger_games_tome_1_053408', 'https://booknode.com/les_insoumis_tome_1_ruby_0741883', 'https://booknode.com/promise_tome_1_098019', 'https://booknode.com/red_queen_tome_1_01338074', 'https://booknode.com/la_selection_tome_1_0126322', 'https://booknode.com/le_passeur_058011']",[],[],9,9,313937,2020-07-13,2020-09-14,2020
41,Recherche dystopie psychologique,p21635209,2020-09-14,https://booknode.com/angelfall_tome_1_p ... de_0669112https://booknode.com/la_fournaise_tome_ ... me_0698443https://booknode.com/l_elite_tome_1_resilience_0923573https://booknode.com/divergente_tome_1_096026https://booknode.com/les_100_tome_1_0731773,"['https://booknode.com/angelfall_tome_1_penryn_et_la_fin_du_monde_0669112', 'https://booknode.com/la_fournaise_tome_1_enferme_0698443', 'https://booknode.com/l_elite_tome_1_resilience_0923573', 'https://booknode.com/divergente_tome_1_096026', 'https://booknode.com/les_100_tome_1_0731773']",[],[],9,9,313937,2020-07-13,2020-09-14,2020
42,"Hunger Games, vos avis sur les livres",p135277,2011-10-03,"J'ai appris, il n'y a pas si longtemps, qu' Hunger Games serait adapté en film (le 11 avril 2012 pour la France). J'ai alors eu une idée. Et si du mercredi 4 avril au 11 avril nous ne ferions pas une semaine Hunger Games. Je parle par là d'une semaine ou tout ceux qui seraient interresse mettraient des avatars Hunger Games, ou même des ""quis suis-je"" parlant de ça. Peut être même pourrions nous voté pour la personne qui ferait le meilleur ""hommage"" sur Hunger Games. Cela pourrait permettre de faire découvrir cette série de livre à ceux qui ne la connaisse pas et de rencontrer d'autres gens qui sont fans.Cette idée n'est autre qu'une IDEE   Je comprendrais très bien que certains ne trouvent pas cette idee brillante et j'aimerais que beaucoup de gens me donnent leur avis. Si cette idee attire beaucoup de monde je ferais en sorte que ce projet se fasse.",[],['./images/smilies/icon_exclaim.gif'],[],409,409,92102,2011-10-03,2020-07-02,2011
43,Hunger Games : vos personnages préférés,p3185742,2013-05-08,"Alors, quel est votre personnage d'Hunger Games favori?Pour moi c'est sans hésiter Katniss car pour moi c'est The héroine et... en fait j'hesite entre Peeta et Cato... Mais je vais dire Peeta car il est trop mignon...",[],[],[],178,178,146132,2013-05-08,2020-08-23,2013
44,"Hunger Games, vos avis sur les livres",p135285,2011-10-03,"Je suis pour    j'ai adorer cette saga ^^ mais pas la peine d'en parler dans notre qui-suis-je, on devrait crée une page dans le forum ce serait plus pratique je pense  ",[],"['./images/smilies/icon_e_smile.gif', './images/smilies/icon_e_wink.gif']",[],409,409,92102,2011-10-03,2020-07-02,2011
45,"Hunger Games, vos avis sur les livres",p135294,2011-10-03,"C'est une très bonne idée, je suis partante ! (A condition qu'on me le rappelle car j'ai une petite tête ^^)",[],[],[],409,409,92102,2011-10-03,2020-07-02,2011
46,"Hunger Games, vos avis sur les livres",p135298,2011-10-03,"moi jai pas encore lu cette série.. mais je compte le faire bientot, dc jsuis pour aussi (en espérant que lhistoire me plaise)   c'est bien qu'ils adaptent certaines séries au cinéma.. ça fait durer le plaisir, dc autant marquer le coup",[],['./images/smilies/icon_e_smile.gif'],[],409,409,92102,2011-10-03,2020-07-02,2011
47,"Hunger Games, vos avis sur les livres",p135304,2011-10-03,"Moi aussi je trouve que c est une bonne idée,puisque c est une série que je n ai pas encore lu mais qui me tente pas mal,cela pourra sans doute m aider à me décider!Par contre,je ne suis pas pour les adaptations au cinéma,les livres sont toujours mieux que la série et j ai peur d être déçue.Je préfère une adaptation en film qu' en série!",[],[],[],409,409,92102,2011-10-03,2020-07-02,2011
48,"Hunger Games, vos avis sur les livres",p135310,2011-10-03,Je suis partante aussi même si le tome 1 vient tout juste d'entrer dans ma pile à lire!! Pourquoi ne pas faire un marathon Hunger Games aussi?!  On ferai un genre de compte à rebours en lisant 1 chapitre par jour! Après c'est une idée comme une autres!,[],[],[],409,409,92102,2011-10-03,2020-07-02,2011
49,Hunger Games : vos personnages préférés,p3185782,2013-05-08,"Sans hésitation aucune : Peeta ! Il est droit et fidèle, prêt à tout pour protéger sa belle, c'est toujours auprès de lui que Katniss trouve refuge et réconfort. Votez Peeta !!!!  ",[],['./images/smilies/icon_e_biggrin.gif'],[],178,178,146132,2013-05-08,2020-08-23,2013
50,Hunger Games : vos personnages préférés,p3185992,2013-05-08,Sans hésitation : Katniss et Peeta .,[],[],[],178,178,146132,2013-05-08,2020-08-23,2013
51,Hunger Games : vos personnages préférés,p3186052,2013-05-08,"Moi, c'est Kaatniss et Peeta...Ils vont bien ensemble mais en terme de beauté dans le film entre Peeta et Gale, je pense que je prend Gale sans hésiter !  ",[],['./images/smilies/icon_lol.gif'],[],178,178,146132,2013-05-08,2020-08-23,2013
52,Hunger Games : vos personnages préférés,p3186072,2013-05-08,"Et hop, encore un sujet !!!!Comme s'il n'y en avait pas déjà assez !!!  ",[],['./images/smilies/icon_evil.gif'],[],178,178,146132,2013-05-08,2020-08-23,2013
53,Hunger Games : vos personnages préférés,p3186232,2013-05-08,J'aime bien Gale et Prim. Et Effie aussi. Elle me fait délirée XD .,[],[],[],178,178,146132,2013-05-08,2020-08-23,2013
54,"Hunger Games, vos avis sur les livres",p135312,2011-10-03,"C'est un bonne idée pour ceux qui aime la série, mais faudra faire attention à na pas monopoliser le forum. Les gens pour qui ce genre de livres n'est pas le leur en auront vite marre ! Pour ma part je vais me dépêcher de lire les livres !  (eh oui je n'ai toujours pas commencé --')",[],"['./images/smilies/icon_e_smile.gif', './images/smilies/icon_e_biggrin.gif']",[],409,409,92102,2011-10-03,2020-07-02,2011
55,"Hunger Games, vos avis sur les livres",p135340,2011-10-03,"C'est une excellente idée! Etant donné que ce sont mes livres préférés, je ne peux qu'approuver! ",[],['./images/smilies/icon_e_biggrin.gif'],[],409,409,92102,2011-10-03,2020-07-02,2011
56,"Hunger Games, vos avis sur les livres",p135341,2011-10-03,"Généralement, je n'aime pas vraiment ce genre d'idée, mais The Hunger Games est le livre qui m'a le plus marqué dans ma vie, donc je crois que je vais participer.",[],[],[],409,409,92102,2011-10-03,2020-07-02,2011
57,"Hunger Games, vos avis sur les livres",p135615,2011-10-05,BLOCKQUOTETout a fait d'accord avect toi les series sont encore moins bien que les films,[],[],"[""carolee a écrit\xa0:Moi aussi je trouve que c est une bonne idée,puisque c est une série que je n ai pas encore lu mais qui me tente pas mal,cela pourra sans doute m aider à me décider!\nPar contre,je ne suis pas pour les adaptations au cinéma,les livres sont toujours mieux que la série et j ai peur d être déçue.Je préfère une adaptation en film qu' en série!""]",409,409,92102,2011-10-03,2020-07-02,2011
58,Hunger Games : vos personnages préférés,p3189662,2013-05-08,Message supprimé,[],[],[],178,178,146132,2013-05-08,2020-08-23,2013
59,Hunger Games : vos personnages préférés,p3191732,2013-05-08,Katniss Everdeen & Cinna! ,[],[],[],178,178,146132,2013-05-08,2020-08-23,2013
60,Hunger Games : vos personnages préférés,p3191862,2013-05-08,"Pour ma part, j'ai voté pour Haymitch et Cinna...  ",[],['./images/smilies/icon_redface.gif'],[],178,178,146132,2013-05-08,2020-08-23,2013
61,Hunger Games : vos personnages préférés,p3192332,2013-05-08,Mais c'est trop dure comme question j'ai trop de choucou moi je fais comment?????????   On peut pas en mettre 4 minimun ,[],"['./images/smilies/icon_cry.gif', './images/smilies/icon_arrow.gif', './images/smilies/icon_cool.gif']",[],178,178,146132,2013-05-08,2020-08-23,2013
62,"Hunger Games, vos avis sur les livres",p135617,2011-10-05,BLOCKQUOTEOui c'est une tres bonne idee il faudra qu'on fasse ca. (il faudra aussi que je me procure le livre.),[],[],"[""Luthia a écrit\xa0:Je suis partante aussi même si le tome 1 vient tout juste d'entrer dans ma pile à lire!! Pourquoi ne pas faire un marathon Hunger Games aussi?!  On ferai un genre de compte à rebours en lisant 1 chapitre par jour! Après c'est une idée comme une autres!""]",409,409,92102,2011-10-03,2020-07-02,2011
63,"Hunger Games, vos avis sur les livres",p135620,2011-10-05,"Moi je trouve que c'est une bonne idée ! j'ai dévorée les deux premiers tomes , et je suis en train de lire le 3éme ! et   j' ADORE ! donc je suis Partante ! ",[],['./images/smilies/icon_e_biggrin.gif'],[],409,409,92102,2011-10-03,2020-07-02,2011
64,"Hunger Games, vos avis sur les livres",p135717,2011-10-05,"Je suis pour aussi et comme Moumouthe, il faudra me le rappeler ^^",[],[],[],409,409,92102,2011-10-03,2020-07-02,2011
65,"Hunger Games, vos avis sur les livres",p136748,2011-10-09,jsuis interesser tenez moi au courent,[],[],[],409,409,92102,2011-10-03,2020-07-02,2011
66,"Hunger Games, vos avis sur les livres",p137018,2011-10-09,Je suis pour!! Enfin faudra le rappeller car d'ici la je risque d'oublier   C'est une série génial que j'ai dévoré et je trouve que la faire en film est juste énorme!!!! Me tarde déjà!,[],['./images/smilies/icon_lol.gif'],[],409,409,92102,2011-10-03,2020-07-02,2011
67,Hunger Games : vos personnages préférés,p3192362,2013-05-08,BLOCKQUOTEcomment on peut aimer Cato je comprend pas ce délire là                        Effie elle est spécial il peut avoir de hunger agme sans notre Effie national???????????       ,[],"['./images/smilies/icon_e_wink.gif', './images/smilies/icon_lol.gif', './images/smilies/icon_lol.gif', './images/smilies/icon_lol.gif', './images/smilies/icon_lol.gif', './images/smilies/icon_lol.gif', './images/smilies/icon_lol.gif', './images/smilies/icon_question.gif', './images/smilies/icon_question.gif', './images/smilies/icon_question.gif', './images/smilies/icon_question.gif', './images/smilies/icon_question.gif', './images/smilies/icon_question.gif', './images/smilies/icon_question.gif', './images/smilies/icon_question.gif', './images/smilies/icon_question.gif', './images/smilies/icon_question.gif', './images/smilies/icon_question.gif', './images/smilies/icon_mrgreen.gif', './images/smilies/icon_lol.gif', './images/smilies/icon_lol.gif', './images/smilies/icon_lol.gif', './images/smilies/icon_lol.gif']","['primevalREX a écrit\xa0:Même si je ne connais pas Finnick, j\'ai voté pour Cato et Katniss \nJ\'ai ris en voyant Effie ^^\n\n      ""presiser"" avec une belle faute en dernière option de ton sondage (c\'est ""préciser"")      ']",178,178,146132,2013-05-08,2020-08-23,2013
68,Hunger Games : vos personnages préférés,p3192532,2013-05-08,Finnick et Cinna. ,[],['./images/smilies/icon_e_smile.gif'],[],178,178,146132,2013-05-08,2020-08-23,2013
69,Hunger Games : vos personnages préférés,p3200052,2013-05-09,"BLOCKQUOTEC'est tout à fait possible d'adorer Cato, c'est même un de mes personnages d'Hunger Games préféré! (enfin c'est plutot les lecteurs de fanfics qui l'adorent un peu comme les fans des Malfoy dans HP)",[],"['./images/smilies/icon_question.gif', './images/smilies/icon_question.gif', './images/smilies/icon_question.gif', './images/smilies/icon_question.gif', './images/smilies/icon_question.gif', './images/smilies/icon_question.gif', './images/smilies/icon_question.gif', './images/smilies/icon_question.gif', './images/smilies/icon_question.gif', './images/smilies/icon_question.gif', './images/smilies/icon_question.gif']",['Sashiko a écrit\xa0:\n\ncomment on peut aimer Cato je comprend pas ce délire là                      \n'],178,178,146132,2013-05-08,2020-08-23,2013
70,Hunger Games : vos personnages préférés,p3200182,2013-05-09,"Bon déjà Katniss poursa force de caractère. Ensuite j'apprécie beaucoup Gale et Johanna. Les deux pour leurs esprits de rébellion. Bon et j'adore Finnick aussi, surtout dans le tome  2 parce qu'il apporte un peu de bonne humeur à l'histoire.",[],[],[],178,178,146132,2013-05-08,2020-08-23,2013
71,"Hunger Games, vos avis sur les livres",p137022,2011-10-09,Pour aussi  c'est une bonne idée le forum et l'avatar est dejas pret Mdr!! J'ai adore cette saga même si je reste distente a l'idée d'un film je pense que c'est une bonne idée de faire quelque chose pour sa sorti  il faudre le rappeler bien sur par ce que j'ai aussi une petite memoire  !!,[],"['./images/smilies/icon_e_biggrin.gif', './images/smilies/icon_e_biggrin.gif', './images/smilies/icon_e_smile.gif', './images/smilies/icon_e_biggrin.gif']",[],409,409,92102,2011-10-03,2020-07-02,2011
72,"Hunger Games, vos avis sur les livres",p138003,2011-10-12,Se serait bien que vous donniez des idees pour m'aider (si ca ne vous embete pas),[],[],[],409,409,92102,2011-10-03,2020-07-02,2011
73,"Hunger Games, vos avis sur les livres",p138115,2011-10-13,"Bonne idée, je n'est pas encore lu Hunger Games mais il me tente donc c'est surement pour bientôt !  ",[],['./images/smilies/icon_e_biggrin.gif'],[],409,409,92102,2011-10-03,2020-07-02,2011
74,Hunger Games : vos personnages préférés,p3200242,2013-05-09,"BLOCKQUOTEMalfoy encore sa va il fait pitié mais il me fait plus rire qu'autre chose, mais Cato je vois pas comment on peut l'aimer rien que dit pensé j'en ai des frisson  ",[],"['./images/smilies/icon_question.gif', './images/smilies/icon_question.gif', './images/smilies/icon_question.gif', './images/smilies/icon_question.gif', './images/smilies/icon_question.gif', './images/smilies/icon_question.gif', './images/smilies/icon_question.gif', './images/smilies/icon_question.gif', './images/smilies/icon_question.gif', './images/smilies/icon_question.gif', './images/smilies/icon_question.gif', './images/smilies/icon_lol.gif']","[""M1r25 a écrit\xa0:Sashiko a écrit\xa0:\n\ncomment on peut aimer Cato je comprend pas ce délire là                      \n\n\nC'est tout à fait possible d'adorer Cato, c'est même un de mes personnages d'Hunger Games préféré! (enfin c'est plutot les lecteurs de fanfics qui l'adorent [un peu comme les fans des Malfoy dans HP])"", 'Sashiko a écrit\xa0:\n\ncomment on peut aimer Cato je comprend pas ce délire là                      \n']",178,178,146132,2013-05-08,2020-08-23,2013
